county,year,quarter,program,sub_program,approved_budget_kshs,actual_expenditure_kshs,is_total,department_new,program_new,sub_program_new
nakuru,2023_24,4,"Programme 2 health preventive
and promotive services",SP 2.9 Immunization,1596425.0,1224962.0,False,,"Programme 2 health preventive
and promotive services",SP 2.9 Immunization
nakuru,2023_24,4,"Programme 3 Health curative
and rehabilitative services","SP 3.1 Provision of essential
health services in all",1344723582.0,1261397626.0,False,,"Programme 3 Health curative
and rehabilitative services","SP 3.1 Provision of essential
health services in all"
nakuru,2023_24,4,"Programme 3 Health curative
and rehabilitative services","SP 3.2 Elimination of
communicable and non-
communicable diseases",2200000.0,262500.0,False,,"Programme 3 Health curative
and rehabilitative services","SP 3.2 Elimination of
communicable and non-
communicable diseases"
nakuru,2023_24,4,"Programme 3 Health curative
and rehabilitative services",SP 3.3 Human resource,611049429.0,673001042.0,False,,"Programme 3 Health curative
and rehabilitative services",SP 3.3 Human resource
nyamira,2023_24,4,Department of Health Services,,,,False,,Department of Health Services,
nyamira,2023_24,4,"Programme 2: Curative
Health Services","SP 1. Medical
services",261000000.0,145249570.0,False,,"Programme 2: Curative
Health Services","SP 1. Medical
services"
nyamira,2023_24,4,"Programme 2: Curative
Health Services","SP 2. Facility
infrastructural
services",2455000.0,2036500.0,False,,"Programme 2: Curative
Health Services","SP 2. Facility
infrastructural
services"
nyandarua,2023_24,4,"Human Resource Man-
agement","Human Resource
Management (Includ-
ing employee gratuity,
pension and medical
insurance)",322710311.0,321852484.0,False,,"Human Resource Man-
agement","Human Resource
Management (Includ-
ing employee gratuity,
pension and medical
insurance)"
nyandarua,2023_24,4,HEALTH SERVICES,,,,False,,HEALTH SERVICES,
nyandarua,2023_24,4,"Preventive and Promo-
tive Services","Preventive and Promo-
tive Services",33030000.0,28190795.0,False,,"Preventive and Promo-
tive Services","Preventive and Promo-
tive Services"
nyandarua,2023_24,4,Curative Services,Curative Services,279538700.0,214041854.0,False,,Curative Services,Curative Services
nyandarua,2023_24,4,Curative Services,"Universal health care
and grants",102820000.0,102678702.0,False,,Curative Services,"Universal health care
and grants"
nyeri,2023_24,4,Health Services,Community Health,2922000.0,2823843.0,False,,Health Services,Community Health
nyeri,2023_24,4,Health Services,Health Services,30354638.0,30354638.0,False,,Health Services,Health Services
nyeri,2023_24,4,Health Services,,2459242569.0,2452179569.0,False,,Health Services,
samburu,2023_24,4,"Medical Services,
Public Health &
Sanitation",,,,False,,"Medical Services,
Public Health &
Sanitation",
samburu,2023_24,4,"Medical Services,
Public Health &
Sanitation","General Administration
Planning and Support
Services",,,False,,"Medical Services,
Public Health &
Sanitation","General Administration
Planning and Support
Services"
samburu,2023_24,4,"Administration,
Planning and
Support Services","Preventive and
Promotive Health
Services",,,False,,"Administration,
Planning and
Support Services","Preventive and
Promotive Health
Services"
samburu,2023_24,4,"Non-communicable
Disease &
Prevention Control","Maternal Health
Services",32518515.0,31497222.0,False,,"Non-communicable
Disease &
Prevention Control","Maternal Health
Services"
samburu,2023_24,4,"Non-communicable
Disease &
Prevention Control","Health Promotive
Services",84029736.0,83077151.0,False,,"Non-communicable
Disease &
Prevention Control","Health Promotive
Services"
samburu,2023_24,4,"Non-communicable
Disease &
Prevention Control","Health curative
Services",129865432.0,127341876.0,False,,"Non-communicable
Disease &
Prevention Control","Health curative
Services"
samburu,2023_24,4,"County Referral
Services","Free Primary
Healthcare",647659473.0,640101119.0,False,,"County Referral
Services","Free Primary
Healthcare"
samburu,2023_24,4,"County Referral
Services","Provision Of Essential
Health Services In All
The Levels",150675046.0,146890007.0,False,,"County Referral
Services","Provision Of Essential
Health Services In All
The Levels"
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services",,241603979.0,233857996.0,False,,"Health Standards
and Quality
Assurance Services",
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services","Research And
Development",76834490.0,75387300.0,False,,"Health Standards
and Quality
Assurance Services","Research And
Development"
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services","Health Infrastructure
development",9056172.0,8143039.0,False,,"Health Standards
and Quality
Assurance Services","Health Infrastructure
development"
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services","Human Resources for
health",9973576.0,9264301.0,False,,"Health Standards
and Quality
Assurance Services","Human Resources for
health"
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services","Health Policy, Planning
& Financing",101473482.0,99999514.0,False,,"Health Standards
and Quality
Assurance Services","Health Policy, Planning
& Financing"
samburu,2023_24,4,"Health Standards
and Quality
Assurance Services",,44266259.0,41063842.0,False,,"Health Standards
and Quality
Assurance Services",
siaya,2023_24,4,Department of Health Services.,,,,False,,Department of Health Services.,
siaya,2023_24,4,Programme 1.,"S.P. 2. Curative healthcare
services",,,False,,Programme 1.,"S.P. 2. Curative healthcare
services"
siaya,2023_24,4,Programme 1.,"S.P. 3. Preventive,
promotive & rehabilitative",,,False,,Programme 1.,"S.P. 3. Preventive,
promotive & rehabilitative"
siaya,2023_24,4,Programme 1.,"S.P. 10. Environmental
health services",,,False,,Programme 1.,"S.P. 10. Environmental
health services"
tana,2023_24,4,Fisheries Development,"Veterinary Public Health/
Abattoirs",1118500.0,1118500.0,False,,Fisheries Development,"Veterinary Public Health/
Abattoirs"
tana,2023_24,4,Health and Sanitation,,,,False,,Health and Sanitation,
tana,2023_24,4,"Curative and Reha-
bilitative",Medical Supplies,160650000.0,160650000.0,False,,"Curative and Reha-
bilitative",Medical Supplies
tana,2023_24,4,"Curative and Reha-
bilitative",Medical Services,32200000.0,31110495.0,False,,"Curative and Reha-
bilitative",Medical Services
tana,2023_24,4,"Curative and Reha-
bilitative",Ambulance services,11700000.0,7022890.0,False,,"Curative and Reha-
bilitative",Ambulance services
tana,2023_24,4,"Preventive and
Promotive","Preventive and Pro-
motive",17050041.0,15789657.0,False,,"Preventive and
Promotive","Preventive and Pro-
motive"
tana,2023_24,4,"Preventive and
Promotive",Mobile clinics,5800000.0,4883621.0,False,,"Preventive and
Promotive",Mobile clinics
tana,2023_24,4,"Preventive and
Promotive","Licensing and control of
undertaking",9045859.0,8809902.0,False,,"Preventive and
Promotive","Licensing and control of
undertaking"
trans,2023_24,4,Health Corporate,,,,False,,Health Corporate,
trans,2023_24,4,"Adminis-
trative and
Support
Services",Preventive Health Services,,,False,,"Adminis-
trative and
Support
Services",Preventive Health Services
turkana,2023_24,4,Health and Sanitation Services,,,,False,,Health and Sanitation Services,
turkana,2023_24,4,"General Administration,
Planning and support services","Additional Works/Renovations of Health
Facilities",83013324.0,67273198.0,False,,"General Administration,
Planning and support services","Additional Works/Renovations of Health
Facilities"
turkana,2023_24,4,"General Administration,
Planning and support services","General Administration, Planning and Support
Services - Medical Services",22000000.0,19970072.0,False,,"General Administration,
Planning and support services","General Administration, Planning and Support
Services - Medical Services"
turkana,2023_24,4,"General Administration,
Planning and support services","General Administration, Planning and Support
Services - Preventive and Promotive Services",393004275.0,243768607.0,False,,"General Administration,
Planning and support services","General Administration, Planning and Support
Services - Preventive and Promotive Services"
turkana,2023_24,4,"Preventive and Promotive
Health Care Services","HIV & AIDS, including community-based
HIV interventions",500000.0,,False,,"Preventive and Promotive
Health Care Services","HIV & AIDS, including community-based
HIV interventions"
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",TB & Leprosy,500000.0,494200.0,False,,"Preventive and Promotive
Health Care Services",TB & Leprosy
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Malaria,300000.0,,False,,"Preventive and Promotive
Health Care Services",Malaria
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",NTDs (neglected tropical diseases),600000.0,596400.0,False,,"Preventive and Promotive
Health Care Services",NTDs (neglected tropical diseases)
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Nutrition,600000.0,44100.0,False,,"Preventive and Promotive
Health Care Services",Nutrition
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Reproductive health,1000000.0,,False,,"Preventive and Promotive
Health Care Services",Reproductive health
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Disease surveillance,400000.0,,False,,"Preventive and Promotive
Health Care Services",Disease surveillance
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",EPI/outreaches,200000.0,,False,,"Preventive and Promotive
Health Care Services",EPI/outreaches
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Environmental health services,1000000.0,490400.0,False,,"Preventive and Promotive
Health Care Services",Environmental health services
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Emergency preparedness & disaster response,800000.0,400000.0,False,,"Preventive and Promotive
Health Care Services",Emergency preparedness & disaster response
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",mainstreaming,900000.0,,False,,"Preventive and Promotive
Health Care Services",mainstreaming
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Community Health Services,81000000.0,68745000.0,False,,"Preventive and Promotive
Health Care Services",Community Health Services
turkana,2023_24,4,"Preventive and Promotive
Health Care Services",Rural Health Facilities Support,45634941.0,19999900.0,False,,"Preventive and Promotive
Health Care Services",Rural Health Facilities Support
turkana,2023_24,4,Medical Services,Laboratory Services,500000.0,500000.0,False,,Medical Services,Laboratory Services
turkana,2023_24,4,Medical Services,Blood Transfusion Services,1400000.0,1000000.0,False,,Medical Services,Blood Transfusion Services
turkana,2023_24,4,Medical Services,Rehabilitative Services,900000.0,450000.0,False,,Medical Services,Rehabilitative Services
turkana,2023_24,4,Medical Services,Referrals and Emergency Services,400000.0,317350.0,False,,Medical Services,Referrals and Emergency Services
turkana,2023_24,4,Medical Services,Radiology Services,300000.0,300000.0,False,,Medical Services,Radiology Services
turkana,2023_24,4,Medical Services,Dental Services,300000.0,299000.0,False,,Medical Services,Dental Services
turkana,2023_24,4,Medical Services,Clinical Services,2000000.0,881400.0,False,,Medical Services,Clinical Services
turkana,2023_24,4,Medical Services,Nursing Services,2000000.0,491200.0,False,,Medical Services,Nursing Services
turkana,2023_24,4,Medical Services,Sub county Health Facilities Support,30000000.0,21604130.0,False,,Medical Services,Sub county Health Facilities Support
turkana,2023_24,4,Medical Services,UHC Turkana,9000000.0,8929240.0,False,,Medical Services,UHC Turkana
turkana,2023_24,4,"Lodwar County and Referral
Hospital",LCRH Operations and Support Services,176500000.0,176500000.0,False,,"Lodwar County and Referral
Hospital",LCRH Operations and Support Services
turkana,2023_24,4,"Lodwar County and Referral
Hospital",LCRH Infrastructure Development,54500000.0,54500000.0,False,,"Lodwar County and Referral
Hospital",LCRH Infrastructure Development
turkana,2023_24,4,Medical Supplies,Medical Supplies,243000000.0,230974844.0,False,,Medical Supplies,Medical Supplies
turkana,2023_24,4,Medical Supplies,Health Commodity Management,3000000.0,692500.0,False,,Medical Supplies,Health Commodity Management
turkana,2023_24,4,"Policy, Planning, Monitoring
and Evaluation",Health Information Management,900000.0,604000.0,False,,"Policy, Planning, Monitoring
and Evaluation",Health Information Management
turkana,2023_24,4,"Policy, Planning, Monitoring
and Evaluation",Electronic Medical Records,3800000.0,3299999.0,False,,"Policy, Planning, Monitoring
and Evaluation",Electronic Medical Records
turkana,2023_24,4,"Policy, Planning, Monitoring
and Evaluation",Monitoring and Evaluation of Health,800000.0,98800.0,False,,"Policy, Planning, Monitoring
and Evaluation",Monitoring and Evaluation of Health
turkana,2023_24,4,Level 6 Hospital,Turkana Level 6 Hospital,119700000.0,89233249.0,False,,Level 6 Hospital,Turkana Level 6 Hospital
turkana,2023_24,4,Veterinary Services,Livestock Health Management,56900000.0,39974797.0,False,,Veterinary Services,Livestock Health Management
turkana,2023_24,4,Veterinary Services,"Veterinary public
health and Extension",8022836.0,1826755.0,False,,Veterinary Services,"Veterinary public
health and Extension"
vihiga,2023_24,4,"Promo-
tive and
Preventive
Healthcare
Services",,75250935.0,69607243.1,False,,"Promo-
tive and
Preventive
Healthcare
Services",
vihiga,2023_24,4,"Promo-
tive and
Preventive
Healthcare
Services","Public Health
Services",1140000.0,500000.0,False,,"Promo-
tive and
Preventive
Healthcare
Services","Public Health
Services"
vihiga,2023_24,4,"Promo-
tive and
Preventive
Healthcare
Services","Community Health
Strategy",55115403.0,53255873.1,False,,"Promo-
tive and
Preventive
Healthcare
Services","Community Health
Strategy"
vihiga,2023_24,4,"Promo-
tive and
Preventive
Healthcare
Services","Reproductive
Healthcare",18529532.0,15401870.0,False,,"Promo-
tive and
Preventive
Healthcare
Services","Reproductive
Healthcare"
vihiga,2023_24,4,"Promo-
tive and
Preventive
Healthcare
Services","Disease Surveil-
lance and Emer-
gency",466000.0,449500.0,False,,"Promo-
tive and
Preventive
Healthcare
Services","Disease Surveil-
lance and Emer-
gency"
vihiga,2023_24,4,"Curative And
Rehabilita-
tive Health
Services",,140838127.0,115164339.75,False,,"Curative And
Rehabilita-
tive Health
Services",
vihiga,2023_24,4,"Curative And
Rehabilita-
tive Health
Services",Medical services,46034127.0,35306839.75,False,,"Curative And
Rehabilita-
tive Health
Services",Medical services
vihiga,2023_24,4,"Curative And
Rehabilita-
tive Health
Services","County referral
services",,,False,,"Curative And
Rehabilita-
tive Health
Services","County referral
services"
vihiga,2023_24,4,"Curative And
Rehabilita-
tive Health
Services","Drugs and Other
Medical Supplies",94804000.0,79857500.0,False,,"Curative And
Rehabilita-
tive Health
Services","Drugs and Other
Medical Supplies"
vihiga,2023_24,4,"Child and
Maternal
Health Care",,5038581.0,3473700.0,False,,"Child and
Maternal
Health Care",
vihiga,2023_24,4,"Child and
Maternal
Health Care",Nutrition Services,5038581.0,3473700.0,False,,"Child and
Maternal
Health Care",Nutrition Services
vihiga,2023_24,4,"Child and
Maternal
Health Care",,,,False,,"Child and
Maternal
Health Care",
wajir,2023_24,4,Health Services,,840441765.0,731405182.35,False,,Health Services,
wajir,2023_24,4,Health Services,Curative & Rehabilitative Services,840441765.0,731405182.35,False,,Health Services,Curative & Rehabilitative Services
wajir,2023_24,4,Health Services,,47338920.0,43587814.0,False,,Health Services,
wajir,2023_24,4,Health Services,Sanitation services,28625000.0,25937320.0,False,,Health Services,Sanitation services
wajir,2023_24,4,Health Services,Health promotion,4000000.0,3998974.0,False,,Health Services,Health promotion
wajir,2023_24,4,Health Services,Outreach services,7895320.0,7849720.0,False,,Health Services,Outreach services
wajir,2023_24,4,Health Services,"Child Health and Immunization
services",6818600.0,5801800.0,False,,Health Services,"Child Health and Immunization
services"
wajir,2023_24,4,Health Services,,1824975217.0,1801382979.6,False,,Health Services,
wajir,2023_24,4,Health Services,"General Administration and Support
Services",1824975217.0,1801382979.6,False,,Health Services,"General Administration and Support
Services"
wajir,2023_24,4,Health Services,,2029600.0,1891600.0,False,,Health Services,
wajir,2023_24,4,Health Services,Maternal Health Services,2029600.0,,False,,Health Services,Maternal Health Services
wajir,2023_24,4,Health Services,,53979650.0,53445356.0,False,,Health Services,
wajir,2023_24,4,Health Services,SP1 RMNCH,53979650.0,53445356.0,False,,Health Services,SP1 RMNCH
wajir,2023_24,4,Health Services,,7000000.0,6349616.0,False,,Health Services,
wajir,2023_24,4,Health Services,TB & HIV - AIDS,7000000.0,6349616.0,False,,Health Services,TB & HIV - AIDS
wajir,2023_24,4,Health Services,,2600000.0,2550000.0,False,,Health Services,
wajir,2023_24,4,Health Services,SP1 TB HIV-AIDS,2600000.0,2550000.0,False,,Health Services,SP1 TB HIV-AIDS
west,2023_24,4,Programme 4 - HEALTH AND SANITATION,,,,False,,Programme 4 - HEALTH AND SANITATION,
west,2023_24,4,SP 2-(Preventive Health Services),,129.02,141.2,False,,SP 2-(Preventive Health Services),
west,2023_24,4,SP 3-(Curative Health Services),,85.34,58.32,False,,SP 3-(Curative Health Services),
west,2023_24,4,SP 4-(Kacheliba Sub-county hospital),,13.94,13.75,False,,SP 4-(Kacheliba Sub-county hospital),
west,2023_24,4,SP 5-(Sigor Sub-county hospital),,13.86,13.44,False,,SP 5-(Sigor Sub-county hospital),
west,2023_24,4,SP 6-(Chepareria Sub-county hospital),,13.86,13.8,False,,SP 6-(Chepareria Sub-county hospital),
baringo,2024_25,1,"Public Services,
Administration,
Devolution, &
ICT","Installation of LAN at
Mogotio and Marigat
sub-county hospital",,,False,,"Public Services,
Administration,
Devolution, &
ICT","Installation of LAN at
Mogotio and Marigat
sub-county hospital"
baringo,2024_25,1,"Public Services,
Administration,
Devolution, &
ICT","Redesign of County
website to include online
recruitment, tourism,
Town and hospital portals",,,False,,"Public Services,
Administration,
Devolution, &
ICT","Redesign of County
website to include online
recruitment, tourism,
Town and hospital portals"
baringo,2024_25,1,"County Health
Services","SP 1: General Administra-
tive Services",34030000.0,,False,,"County Health
Services","SP 1: General Administra-
tive Services"
baringo,2024_25,1,"P 2: Preventive
And Promotive
Health Services","SP 1: Primary Health Care
Services",157272156.0,,False,,"P 2: Preventive
And Promotive
Health Services","SP 1: Primary Health Care
Services"
baringo,2024_25,1,"P 2: Curative And
Rehabilitative
Services","SP 1: Curative and Reha-
bilitative Services",324566962.0,,False,,"P 2: Curative And
Rehabilitative
Services","SP 1: Curative and Reha-
bilitative Services"
baringo,2024_25,1,"P 2: Curative And
Rehabilitative
Services","Infrastructural develop-
ment",,,False,,"P 2: Curative And
Rehabilitative
Services","Infrastructural develop-
ment"
baringo,2024_25,1,"Land use planning
and Information
management","Cabro parking Kabarnet
Hospital Road For Waenta
Enterprises Limited",,,False,,"Land use planning
and Information
management","Cabro parking Kabarnet
Hospital Road For Waenta
Enterprises Limited"
bungoma,2024_25,1,"Programme 1: Gen-
eral Administration,
Planning and Support
Services",SP 4: Medical Insurance,200000000.0,,False,,"Programme 1: Gen-
eral Administration,
Planning and Support
Services",SP 4: Medical Insurance
bungoma,2024_25,1,Health and Sanitation,,,,False,,Health and Sanitation,
bungoma,2024_25,1,"PROGRAMME 1:
General Administra-
tion Planning and
Support Services","SP 1. 1 Health Administra-
tive and Support Services",153366917.0,137600.0,False,,"PROGRAMME 1:
General Administra-
tion Planning and
Support Services","SP 1. 1 Health Administra-
tive and Support Services"
bungoma,2024_25,1,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.2 Community Health
Strategy",5600000.0,,False,,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.2 Community Health
Strategy"
bungoma,2024_25,1,"Programme 2: Pre-
ventive and Promo-
tive",SP 2.3 Health Promotion,3000000.0,,False,,"Programme 2: Pre-
ventive and Promo-
tive",SP 2.3 Health Promotion
bungoma,2024_25,1,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.6 Reproductive, Mater-
nal, Newborn, Child, and
Adolescent Health.",5000000.0,,False,,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.6 Reproductive, Mater-
nal, Newborn, Child, and
Adolescent Health."
bungoma,2024_25,1,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.7 Public Health and
Sanitation",,,False,,"Programme 2: Pre-
ventive and Promo-
tive","SP 2.7 Public Health and
Sanitation"
bungoma,2024_25,1,"Programme 2: Pre-
ventive and Promo-
tive",Hospital Facilities,1169247401.0,,False,,"Programme 2: Pre-
ventive and Promo-
tive",Hospital Facilities
bungoma,2024_25,1,"Programme 4:
Service Delivery and
Organisational Trans-
formation",Health Management System,,,False,,"Programme 4:
Service Delivery and
Organisational Trans-
formation",Health Management System
bungoma,2024_25,1,"Programme 4: Urban
Environment, Health,
Water, Culture
and Human Social
Services",,,,False,,"Programme 4: Urban
Environment, Health,
Water, Culture
and Human Social
Services",
bungoma,2024_25,1,"Programme 4: Urban
Environment, Health,
Water, Culture
and Human Social
Services","SP: Urban Environment and
Public Health Services",,,False,,"Programme 4: Urban
Environment, Health,
Water, Culture
and Human Social
Services","SP: Urban Environment and
Public Health Services"
busia,2024_25,1,Department of Health Services.,,,,False,,Department of Health Services.,
busia,2024_25,1,Programme 5.,"SP. 5. Higher level
hospital equipment",,,False,,Programme 5.,"SP. 5. Higher level
hospital equipment"
elgeyo,2024_25,1,"General
administration
and support
services",Department: Health and Sanitation,,,False,,"General
administration
and support
services",Department: Health and Sanitation
elgeyo,2024_25,1,"General Ad-
ministration
and support
services","Community and
Environmental
health",,,False,,"General Ad-
ministration
and support
services","Community and
Environmental
health"
elgeyo,2024_25,1,"General Ad-
ministration
and support
services",Health Services,,,False,,"General Ad-
ministration
and support
services",Health Services
embu,2024_25,1,HEALTH,,,,False,,HEALTH,
embu,2024_25,1,"Curative Health
Services",Primary Health Care,916797722.0,69188816.0,False,,"Curative Health
Services",Primary Health Care
embu,2024_25,1,"Preventive and Promo-
tive Health Services","Health Promotion &
Disease Control",360745697.0,27224727.0,False,,"Preventive and Promo-
tive Health Services","Health Promotion &
Disease Control"
embu,2024_25,1,EMBU LEVEL 5 HOSPITAL,,,,False,,EMBU LEVEL 5 HOSPITAL,
embu,2024_25,1,"Curative Health
Services",Primary Healthcare,4968586.0,0.0,False,,"Curative Health
Services",Primary Healthcare
embu,2024_25,1,"Preventive and Promo-
tive Health Services","Health Promotion and
Disease Control",1364902.0,0.0,False,,"Preventive and Promo-
tive Health Services","Health Promotion and
Disease Control"
garissa,2024_25,1,Department of Health & Sanitation,,,,False,,Department of Health & Sanitation,
garissa,2024_25,1,"P2: Curative Services,
Rehabilitative and
Referal services",,208500000.0,,False,,"P2: Curative Services,
Rehabilitative and
Referal services",
garissa,2024_25,1,"P2: Curative Services,
Rehabilitative and
Referal services",,11500000.0,,False,,"P2: Curative Services,
Rehabilitative and
Referal services",
garissa,2024_25,1,"P2: Curative Services,
Rehabilitative and
Referal services",,54258025.0,,False,,"P2: Curative Services,
Rehabilitative and
Referal services",
garissa,2024_25,1,"P3: Preventive and
promotive and RM-
NCH services",,11075645.0,,False,,"P3: Preventive and
promotive and RM-
NCH services",
garissa,2024_25,1,"P3: Preventive and
promotive and RM-
NCH services",,11618450.0,,False,,"P3: Preventive and
promotive and RM-
NCH services",
garissa,2024_25,1,"P3: Preventive and
promotive and RM-
NCH services",,2935720847.0,341873453.0,False,,"P3: Preventive and
promotive and RM-
NCH services",
homa,2024_25,1,"Livestock Development
Programme","Livestock Health and Dis-
ease Management",,,False,,"Livestock Development
Programme","Livestock Health and Dis-
ease Management"
homa,2024_25,1,Department of Public Health and Medical Services,,,,False,,Department of Public Health and Medical Services,
homa,2024_25,1,"Preventive and promo-
tive health services",Community health services,89620000.0,51335935.0,False,,"Preventive and promo-
tive health services",Community health services
homa,2024_25,1,"Preventive and promo-
tive health services",Disease control services,6000000.0,,False,,"Preventive and promo-
tive health services",Disease control services
homa,2024_25,1,"Preventive and promo-
tive health services","Facility Infrastructure
improvement services",145000000.0,,False,,"Preventive and promo-
tive health services","Facility Infrastructure
improvement services"
homa,2024_25,1,"Curative and rehabilita-
tive health services","Routine medical health
services",110890936.0,,False,,"Curative and rehabilita-
tive health services","Routine medical health
services"
homa,2024_25,1,"Curative and rehabilita-
tive health services","Medical emergency re-
sponse services",4000000.0,,False,,"Curative and rehabilita-
tive health services","Medical emergency re-
sponse services"
homa,2024_25,1,"Curative and rehabilita-
tive health services","Facility infrastructure
improvement services",275000000.0,47753992.0,False,,"Curative and rehabilita-
tive health services","Facility infrastructure
improvement services"
isiolo,2024_25,1,Value Addition,"Veterinary Public Health
Services",900000.0,0.0,False,,Value Addition,"Veterinary Public Health
Services"
isiolo,2024_25,1,Health Services,,,,False,,Health Services,
isiolo,2024_25,1,"Health Cura-
tive Services","Administration Support
Services",,,False,,"Health Cura-
tive Services","Administration Support
Services"
isiolo,2024_25,1,"Health Cura-
tive Services","Human Resource Man-
agement",652615510.0,302847100.0,False,,"Health Cura-
tive Services","Human Resource Man-
agement"
isiolo,2024_25,1,"Health Cura-
tive Services",Monitoring & Evaluation,2402000.0,33600.0,False,,"Health Cura-
tive Services",Monitoring & Evaluation
isiolo,2024_25,1,"Health Cura-
tive Services","Quality Assurance &
Standards",2473116.0,0.0,False,,"Health Cura-
tive Services","Quality Assurance &
Standards"
isiolo,2024_25,1,"Health Cura-
tive Services","Curative and Rehabilita-
tive Health Services",43110939.0,0.0,False,,"Health Cura-
tive Services","Curative and Rehabilita-
tive Health Services"
isiolo,2024_25,1,"Health Cura-
tive Services","Curative Infrastructure
Support",0.0,,False,,"Health Cura-
tive Services","Curative Infrastructure
Support"
isiolo,2024_25,1,"Health Cura-
tive Services","Pharmaceutical & Phar-
maceutical Commodities",237680329.0,0.0,False,,"Health Cura-
tive Services","Pharmaceutical & Phar-
maceutical Commodities"
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services","Preventive and Promo-
tive Health Services",0.0,,False,,"Health Pre-
ventive and
Promotive
Services","Preventive and Promo-
tive Health Services"
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services","Human Resource Man-
agement",0.0,0.0,False,,"Health Pre-
ventive and
Promotive
Services","Human Resource Man-
agement"
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services",Primary Health Care,374433877.0,92927396.0,False,,"Health Pre-
ventive and
Promotive
Services",Primary Health Care
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services",Nutrition,4427392.0,42400.0,False,,"Health Pre-
ventive and
Promotive
Services",Nutrition
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services","Community Health
Services",40360000.0,4680000.0,False,,"Health Pre-
ventive and
Promotive
Services","Community Health
Services"
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services","Communicable Diseases
Control",17076044.0,0.0,False,,"Health Pre-
ventive and
Promotive
Services","Communicable Diseases
Control"
isiolo,2024_25,1,"Health Pre-
ventive and
Promotive
Services","Public Health Emergen-
cy Coordination",20000000.0,0.0,False,,"Health Pre-
ventive and
Promotive
Services","Public Health Emergen-
cy Coordination"
kajiado,2024_25,1,Department of Medical Service and Public Health,,,,False,,Department of Medical Service and Public Health,
kajiado,2024_25,1,"Curative and
Rehabilitative",,16460500.0,4224780.0,False,,"Curative and
Rehabilitative",
kajiado,2024_25,1,"Curative and
Rehabilitative",,200276176.0,48851953.0,False,,"Curative and
Rehabilitative",
kajiado,2024_25,1,"Curative and
Rehabilitative",,6582400.0,1825786.0,False,,"Curative and
Rehabilitative",
kajiado,2024_25,1,"Public Health
and Sanitation",,56769977.0,6438693.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,4609000.0,87837.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,97823500.0,3867600.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,3185400.0,470140.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,34066962.0,2681500.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,3164015220.0,460880509.0,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Public Health
and Sanitation",,,,False,,"Public Health
and Sanitation",
kajiado,2024_25,1,"Environmental
Management
and Public
Health",,6369500.0,,False,,"Environmental
Management
and Public
Health",
kajiado,2024_25,1,"Environmental
Management
and Public
Health",,70395130.0,6506531.0,False,,"Environmental
Management
and Public
Health",
kajiado,2024_25,1,"Environmental
Management
and Public
Health",,11780000.0,,False,,"Environmental
Management
and Public
Health",
kajiado,2024_25,1,"Environmental
Management
and Public
Health",,100704575.0,10009568.0,False,,"Environmental
Management
and Public
Health",
kiambu,2024_25,1,HEALTH SERVICES,,,,False,,HEALTH SERVICES,
kiambu,2024_25,1,Health Services,Curative,1200000000.0,1819580.0,False,,Health Services,Curative
kiambu,2024_25,1,Health Services,"Preventive and
Promotive",959107042.0,291370778.0,False,,Health Services,"Preventive and
Promotive"
kiambu,2024_25,1,Health Services,Pharmaceuticals,120000000.0,,False,,Health Services,Pharmaceuticals
kiambu,2024_25,1,Health Services,"Administration
and Support",4760698635.0,622228864.0,False,,Health Services,"Administration
and Support"
kiambu,2024_25,1,Health Services,,,,False,,Health Services,
